,TEAM_NAME,YEAR,WIN_PCT,NBA_FINALS_APPEARANCE,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS
7,Pelicans,2009,0.451,N/A,0.464,0.363,0.778,10.390243902439025,29.878048780487806,40.26829268292683,22.29268292682927,19.585365853658537,7.621951219512195,13.451219512195122,3.658536585365854,100.2439024390244
8,Pelicans,2010,0.561,N/A,0.459,0.36,0.765,10.048780487804878,30.097560975609756,40.146341463414636,20.621951219512194,20.963414634146343,7.609756097560975,13.036585365853659,4.378048780487805,94.92682926829268
9,Pelicans,2011,0.318,N/A,0.451,0.333,0.757,10.969696969696969,30.166666666666668,41.13636363636363,20.727272727272727,20.060606060606062,7.393939393939394,15.515151515151516,4.787878787878788,89.63636363636364
10,Pelicans,2012,0.329,N/A,0.448,0.363,0.776,12.048780487804878,29.585365853658537,41.63414634146341,20.98780487804878,20.402439024390244,6.341463414634147,14.548780487804878,5.365853658536586,94.07317073170732
11,Pelicans,2013,0.415,N/A,0.459,0.373,0.769,11.378048780487806,30.317073170731707,41.69512195121951,21.28048780487805,22.646341463414632,7.890243902439025,13.768292682926829,6.378048780487805,99.71951219512195
12,Pelicans,2014,0.549,N/A,0.457,0.37,0.751,11.487804878048781,31.963414634146343,43.451219512195124,22.024390243902438,18.658536585365855,6.7439024390243905,13.25609756097561,6.219512195121951,99.35365853658537
13,Pelicans,2015,0.366,N/A,0.448,0.36,0.776,9.536585365853659,33.073170731707314,42.609756097560975,22.170731707317074,20.890243902439025,7.719512195121951,13.439024390243903,4.170731707317073,102.71951219512195
14,Pelicans,2016,0.415,N/A,0.45,0.35,0.75,8.573170731707316,35.109756097560975,43.68292682926829,22.79268292682927,18.170731707317074,7.780487804878049,12.853658536585366,5.524390243902439,104.34146341463415
15,Pelicans,2017,0.585,N/A,0.483,0.362,0.772,8.682926829268293,35.646341463414636,44.329268292682926,26.76829268292683,19.146341463414632,8.012195121951219,14.914634146341463,5.914634146341464,111.71951219512195
16,Pelicans,2018,0.402,N/A,0.473,0.344,0.761,11.085365853658537,36.207317073170735,47.292682926829265,27.024390243902438,21.121951219512194,7.439024390243903,14.817073170731707,5.378048780487805,115.4390243902439
17,Pelicans,2019,0.417,N/A,0.465,0.37,0.729,11.069444444444445,35.43055555555556,46.5,26.833333333333332,21.166666666666668,7.486111111111111,16.40277777777778,4.972222222222222,115.84722222222223
18,Pelicans,2020,0.431,N/A,0.477,0.348,0.729,11.73611111111111,35.666666666666664,47.40277777777778,26.0,17.98611111111111,7.569444444444445,14.61111111111111,4.375,114.59722222222223
24,Bulls,1990,0.744,LEAGUE CHAMPION,0.51,0.366,0.76,14.0,28.5609756097561,42.5609756097561,26.975609756097562,21.353658536585368,10.024390243902438,14.439024390243903,5.341463414634147,110.04878048780488
25,Bulls,1991,0.817,LEAGUE CHAMPION,0.508,0.304,0.744,14.304878048780488,29.74390243902439,44.048780487804876,27.79268292682927,20.646341463414632,8.195121951219512,13.268292682926829,5.853658536585366,109.89024390243902
26,Bulls,1992,0.695,LEAGUE CHAMPION,0.482,0.365,0.733,15.731707317073171,27.841463414634145,43.573170731707314,26.01219512195122,22.0,9.548780487804878,13.451219512195122,5.0,105.1829268292683
27,Bulls,1993,0.671,N/A,0.476,0.354,0.705,13.939024390243903,29.158536585365855,43.09756097560975,25.634146341463413,21.341463414634145,9.024390243902438,15.926829268292684,4.317073170731708,97.96341463414635
28,Bulls,1994,0.573,N/A,0.476,0.373,0.726,13.487804878048781,27.975609756097562,41.46341463414634,24.024390243902438,23.926829268292682,9.71951219512195,15.817073170731707,4.2926829268292686,101.52439024390245
29,Bulls,1995,0.878,LEAGUE CHAMPION,0.478,0.403,0.746,15.207317073170731,29.402439024390244,44.609756097560975,24.79268292682927,22.036585365853657,9.085365853658537,14.329268292682928,4.2073170731707314,105.1829268292683
30,Bulls,1996,0.841,LEAGUE CHAMPION,0.473,0.373,0.747,15.060975609756097,30.01219512195122,45.073170731707314,26.121951219512194,19.71951219512195,8.731707317073171,13.524390243902438,4.048780487804878,103.14634146341463
