tweet_id,retweet_count,favorite_count,display_text_size,rating_numerator,year,month,day,dog_stage,img_num,pred_dog,pred_conf
813800681631023104,2060,9300,66,12,2016,12,27,,1,malamute,0.501159
813217897535406080,8476,20783,68,13,2016,12,26,,1,Samoyed,0.905972
813202720496779264,2090,10192,112,11,2016,12,26,doggo,1,cocker_spaniel,0.701852
813187593374461952,5096,22085,107,13,2016,12,26,,1,golden_retriever,0.888181
813172488309972993,2236,10384,75,12,2016,12,26,,1,golden_retriever,0.0261931
813157409116065792,2557,8588,112,12,2016,12,25,,2,Pembroke,0.07056710000000001
813142292504645637,2728,9361,84,13,2016,12,25,,3,beagle,0.848735
813127251579564032,3652,13242,89,11,2016,12,25,doggo,1,Norwegian_elkhound,0.432416
813112105746448384,3225,11515,100,12,2016,12,25,,1,Pembroke,0.140682
813096984823349248,4207,11694,74,11,2016,12,25,doggo,1,Great_Dane,0.128056
813081950185472002,3220,10989,112,11,2016,12,25,,2,Doberman,0.909951
813066809284972545,2276,8865,115,12,2016,12,25,,1,toy_terrier,0.7764
813051746834595840,8503,23337,90,13,2016,12,25,,1,golden_retriever,0.914804
812781120811126785,2191,8380,101,10,2016,12,24,,1,bull_mastiff,0.989316
812709060537683968,1665,7373,94,12,2016,12,24,,1,Irish_setter,0.326873
812503143955202048,1424,6787,118,13,2016,12,24,,2,,
812466873996607488,2231,8900,110,12,2016,12,24,,1,Great_Dane,0.0782055
812372279581671427,4252,15224,103,13,2016,12,23,,2,golden_retriever,0.7848729999999999
811985624773361665,1647,8102,88,11,2016,12,22,,1,Staffordshire_bullterrier,0.6105729999999999
811744202451197953,1884,8429,41,13,2016,12,22,,1,Pekinese,0.386082
811627233043480576,3650,14265,103,10,2016,12,21,,1,beagle,0.39628
811386762094317568,7444,23302,112,11,2016,12,21,pupper,1,Pembroke,0.804177
810896069567610880,2090,10093,127,11,2016,12,19,,1,flat-coated_retriever,0.8208040000000001
810657578271330305,3057,12192,100,11,2016,12,19,,1,malamute,0.753521
810284430598270976,13369,39640,79,13,2016,12,18,,1,malamute,0.620768
810254108431155201,3901,16380,118,12,2016,12,17,,1,Staffordshire_bullterrier,0.292556
809920764300447744,4521,17250,116,10,2016,12,17,,1,Norwich_terrier,0.397163
809448704142938112,1696,7727,41,12,2016,12,15,,1,Greater_Swiss_Mountain_dog,0.375415
809220051211603969,6554,22246,126,12,2016,12,15,,1,Pomeranian,0.8195110000000001
809084759137812480,4046,14685,136,11,2016,12,14,,1,vizsla,0.911412
808838249661788160,3536,11271,116,13,2016,12,14,,1,Rottweiler,0.36953
808733504066486276,2509,8784,98,12,2016,12,13,pupper,1,toy_poodle,0.0369271
808501579447930884,3007,12595,105,12,2016,12,13,,2,Airedale,0.4542390000000001
808106460588765185,2525,9701,120,12,2016,12,12,"doggo,pupper",1,golden_retriever,0.426183
808001312164028416,4098,14015,105,12,2016,12,11,,1,Labrador_retriever,0.730959
807621403335917568,4288,16236,137,14,2016,12,10,pupper,3,golden_retriever,0.873233
807010152071229440,4418,14514,123,12,2016,12,8,,1,golden_retriever,0.610807
806542213899489280,2752,11363,99,11,2016,12,7,,1,vizsla,0.938617
806219024703037440,1388,7145,123,11,2016,12,6,,1,chow,0.835102
805932879469572096,2209,9178,125,12,2016,12,6,,1,Norwegian_elkhound,0.657967
805826884734976000,2132,7335,54,12,2016,12,5,,1,Siberian_husky,0.248926
805520635690676224,1905,6368,138,13,2016,12,4,,1,malinois,0.643147
805487436403003392,2929,9773,137,12,2016,12,4,,3,,
805207613751304193,1972,8680,55,12,2016,12,4,,1,Pembroke,0.244705
804738756058218496,4480,15326,97,12,2016,12,2,,1,Tibetan_mastiff,0.91579
804026241225523202,18876,49774,81,13,2016,11,30,,1,,
803773340896923648,3220,11203,106,12,2016,11,30,puppo,2,miniature_pinscher,0.817066
803638050916102144,4828,12270,32,13,2016,11,29,pupper,1,Labrador_retriever,0.372776
803380650405482500,2169,8601,94,12,2016,11,28,,1,,
803276597545603072,2887,11207,110,11,2016,11,28,,1,Pembroke,0.457086
802952499103731712,2336,10085,74,12,2016,11,27,,1,chow,0.944032
802572683846291456,2926,9959,107,12,2016,11,26,,1,golden_retriever,0.610171
802323869084381190,6808,18124,127,13,2016,11,26,,4,,
802265048156610565,1573,7039,45,11,2016,11,25,"doggo,pupper",1,Labrador_retriever,0.8971620000000001
802239329049477120,3040,10132,132,12,2016,11,25,puppo,2,Eskimo_dog,0.482498
801958328846974976,1992,8608,103,12,2016,11,25,,1,Staffordshire_bullterrier,0.327887
801538201127157760,2391,9141,84,12,2016,11,23,,1,Pembroke,0.550506
801285448605831168,960,6802,13,10,2016,11,23,,1,,
801115127852503040,2429,8992,120,12,2016,11,22,"doggo,pupper",1,dalmatian,0.823356
800751577355128832,3214,11701,96,12,2016,11,21,,2,cocker_spaniel,0.771984
800513324630806528,3495,14685,78,11,2016,11,21,,1,Pembroke,0.8289040000000001
800459316964663297,2489,10538,87,12,2016,11,20,pupper,1,,
800388270626521089,3265,12456,99,12,2016,11,20,floofer,2,golden_retriever,0.35986
800018252395122689,15351,31768,53,11,2016,11,19,doggo,1,,
799757965289017345,2506,9390,106,13,2016,11,18,doggo,1,Border_collie,0.442534
799422933579902976,2213,8965,136,12,2016,11,18,,1,miniature_pinscher,0.58363
799297110730567681,3227,11065,91,11,2016,11,17,,1,malamute,0.985028
799063482566066176,2863,9058,84,11,2016,11,17,,2,Norfolk_terrier,0.334436
798933969379225600,5203,14712,59,12,2016,11,16,,1,Siberian_husky,0.703224
798925684722855936,1663,8246,122,11,2016,11,16,,1,West_Highland_white_terrier,0.539463
798209839306514432,2954,11548,106,13,2016,11,14,,1,Pekinese,0.524583
797971864723324932,3652,13018,89,12,2016,11,14,pupper,1,American_Staffordshire_terrier,0.489845
797545162159308800,5656,16198,109,12,2016,11,12,,1,Pembroke,0.954089
797236660651966464,7726,22328,89,12,2016,11,12,,2,collie,0.767005
796865951799083009,2198,8564,88,12,2016,11,11,,1,Cardigan,0.8391290000000001
796759840936919040,3562,13256,111,11,2016,11,10,,1,American_Staffordshire_terrier,0.463996
796484825502875648,2042,8472,82,12,2016,11,9,doggo,1,cocker_spaniel,0.116924
796387464403357696,4861,12334,130,12,2016,11,9,,1,Pekinese,0.461164
796116448414461957,2813,10139,96,11,2016,11,8,,1,Cardigan,0.700182
796080075804475393,2703,9469,49,12,2016,11,8,,1,chow,0.973846
796031486298386433,4284,12071,82,13,2016,11,8,,1,golden_retriever,0.893775
795464331001561088,27728,55683,54,13,2016,11,7,doggo,1,golden_retriever,0.193082
795400264262053889,3323,11270,71,12,2016,11,6,,2,golden_retriever,0.925494
794926597468000259,2697,11492,75,12,2016,11,5,,1,toy_poodle,0.0376618
794332329137291264,3088,10686,126,12,2016,11,4,,1,Samoyed,0.988307
794205286408003585,3895,10314,119,14,2016,11,3,pupper,3,,
793845145112371200,2187,10295,71,13,2016,11,2,,1,Old_English_sheepdog,0.7652770000000001
793601777308463104,1908,8926,76,12,2016,11,1,,1,miniature_pinscher,0.538981
793500921481273345,2786,11953,115,12,2016,11,1,,2,golden_retriever,0.326122
793271401113350145,2763,9677,118,12,2016,11,1,,1,Siberian_husky,0.231695
793256262322548741,9714,22350,98,12,2016,11,1,,1,basset,0.207622
793241302385262592,3812,11780,70,13,2016,11,1,,1,golden_retriever,0.559308
793226087023144960,3338,11001,123,11,2016,10,31,,1,wire-haired_fox_terrier,0.456047
793210959003287553,3301,9997,92,10,2016,10,31,,1,French_bulldog,0.0187591
793195938047070209,6547,17063,99,12,2016,10,31,puppo,2,Labrador_retriever,0.654762
793180763617361921,2310,7740,38,11,2016,10,31,,1,Lakeland_terrier,0.266824
793165685325201412,3238,10478,128,12,2016,10,31,,1,golden_retriever,0.946224
793150605191548928,1984,6909,66,11,2016,10,31,,1,Italian_greyhound,0.193869
793135492858580992,2893,7214,71,13,2016,10,31,,1,,
793120401413079041,4551,14202,139,11,2016,10,31,,1,Labrador_retriever,0.7249439999999999
792913359805018113,4715,16063,104,13,2016,10,31,,4,,
792883833364439040,4964,12666,100,12,2016,10,31,,3,standard_poodle,8.31451e-05
792773781206999040,1963,8209,114,12,2016,10,30,,1,Yorkshire_terrier,0.912804
792394556390137856,4998,15128,98,12,2016,10,29,,2,cocker_spaniel,0.746387
792050063153438720,2088,8029,124,11,2016,10,28,,2,komondor,0.942856
791406955684368384,4797,14670,122,12,2016,10,26,,4,Pembroke,0.972629
791312159183634433,2963,9841,106,12,2016,10,26,,4,miniature_pinscher,0.892925
790987426131050500,2483,11089,54,12,2016,10,25,,1,cocker_spaniel,0.349195
790698755171364864,2203,9158,82,12,2016,10,24,,1,Bernese_mountain_dog,0.996541
790581949425475584,8183,22473,115,11,2016,10,24,,2,malinois,0.000152999
790337589677002753,2167,8740,72,12,2016,10,23,,1,Pembroke,0.658808
789628658055020548,2080,8448,41,13,2016,10,22,,1,chow,0.260702
789599242079838210,2279,7620,74,12,2016,10,21,,2,Chesapeake_Bay_retriever,0.8788219999999999
789268448748703744,3014,10196,79,10,2016,10,21,,1,malamute,0.81286
789137962068021249,3244,10875,114,12,2016,10,20,,2,Chihuahua,0.746135
788908386943430656,14409,30653,102,11,2016,10,20,,1,golden_retriever,0.0340897
788412144018661376,5990,16060,71,11,2016,10,18,,1,golden_retriever,0.805238
788178268662984705,2488,8100,78,13,2016,10,18,,2,Samoyed,0.73548
788150585577050112,1510,6865,80,13,2016,10,17,,3,chow,0.814145
788039637453406209,1535,6867,59,12,2016,10,17,,1,,
787810552592695296,3540,9717,98,11,2016,10,17,,2,pug,0.362835
787717603741622272,3240,11416,115,13,2016,10,16,puppo,3,German_shepherd,0.992339
787397959788929025,3300,12120,107,11,2016,10,15,,1,Chihuahua,0.900483
787322443945877504,2032,8726,105,10,2016,10,15,,1,golden_retriever,0.105703
786963064373534720,9327,29725,110,12,2016,10,14,,1,golden_retriever,0.915303
786664955043049472,2996,11957,51,12,2016,10,13,,1,Leonberg,0.512034
786595970293370880,3601,10497,95,11,2016,10,13,,1,Pembroke,0.709512
786363235746385920,4072,12189,83,13,2016,10,13,doggo,1,golden_retriever,0.929266
786233965241827333,5571,17178,117,11,2016,10,12,,1,Labrador_retriever,0.478193
785927819176054784,3652,12696,78,12,2016,10,11,,1,toy_poodle,0.00849262
785872687017132033,2130,7489,114,12,2016,10,11,,1,Great_Pyrenees,0.392108
785639753186217984,2561,8735,140,10,2016,10,11,"doggo,pupper",1,,
785533386513321988,2334,10183,63,11,2016,10,10,,2,miniature_pinscher,0.436023
785264754247995392,1911,8128,80,12,2016,10,9,,1,chow,0.056137
785170936622350336,5639,13491,118,11,2016,10,9,,2,Eskimo_dog,0.0274944
784517518371221505,2970,10039,83,11,2016,10,7,,2,malamute,0.757764
784431430411685888,1491,6329,77,12,2016,10,7,,1,miniature_poodle,0.744819
783839966405230592,12643,33689,117,13,2016,10,6,,1,,
783821107061198850,2269,8209,77,12,2016,10,6,,1,Lakeland_terrier,0.26565900000000003
783695101801398276,3737,11650,126,12,2016,10,5,,3,chow,0.314265
783466772167098368,2608,9468,138,11,2016,10,5,,1,Chihuahua,0.789
783391753726550016,6441,18908,109,13,2016,10,4,,4,Norwegian_elkhound,0.87713
783085703974514689,2565,9112,93,11,2016,10,3,,1,Chesapeake_Bay_retriever,0.240602
782747134529531904,1604,8310,89,11,2016,10,3,doggo,1,golden_retriever,0.560699
782598640137187329,2184,8694,108,11,2016,10,2,,1,malamute,0.8408709999999999
782305867769217024,6470,18630,111,12,2016,10,1,doggo,1,briard,0.5044270000000001
781955203444699136,3920,12357,125,11,2016,9,30,,1,,
781661882474196992,3129,11634,98,5,2016,9,30,,1,Pembroke,0.438087
781524693396357120,6426,23163,112,12,2016,9,29,,1,Chesapeake_Bay_retriever,0.0035225
781251288990355457,2458,9428,102,11,2016,9,28,,2,Mexican_hairless,0.8877709999999999
781163403222056960,3168,10895,111,10,2016,9,28,,1,Shetland_sheepdog,0.973841
780931614150983680,8536,24192,108,13,2016,9,28,puppo,1,,
780858289093574656,2328,8033,129,10,2016,9,27,,1,Chesapeake_Bay_retriever,0.488555
780800785462489090,1505,6141,105,11,2016,9,27,,2,Siberian_husky,0.951963
780543529827336192,2032,7040,61,12,2016,9,26,,1,golden_retriever,0.628312
780459368902959104,1224,5892,112,11,2016,9,26,,1,Great_Dane,0.382491
780192070812196864,2589,9712,108,11,2016,9,25,,1,vizsla,0.144012
779377524342161408,3613,9831,84,12,2016,9,23,pupper,1,,
779123168116150273,4207,13206,79,12,2016,9,23,,1,toy_poodle,0.43108
778990705243029504,8437,22342,110,11,2016,9,22,,2,cocker_spaniel,0.7153510000000001
778748913645780993,1562,7717,85,11,2016,9,22,,1,Staffordshire_bullterrier,0.351434
778650543019483137,1729,6430,121,10,2016,9,21,,1,German_shepherd,0.515699
778624900596654080,1176,5177,73,11,2016,9,21,,2,Airedale,0.786089
778408200802557953,5023,15135,73,14,2016,9,21,,3,Pembroke,0.8483620000000001
778383385161035776,1271,6515,99,13,2016,9,21,,1,collie,0.345266
778286810187399168,3836,11576,109,11,2016,9,20,,1,Boston_bull,0.32207
778039087836069888,3065,9417,68,12,2016,9,20,pupper,2,German_shepherd,0.717776
777885040357281792,1893,7078,116,3,2016,9,19,,1,Afghan_hound,0.123529
777621514455814149,2910,9742,112,12,2016,9,18,,1,chow,0.999823
777189768882946048,4999,15921,77,12,2016,9,17,,2,Chihuahua,0.988412
776813020089548800,1405,5444,116,12,2016,9,16,,1,toy_poodle,0.51661
776477788987613185,3249,9858,103,11,2016,9,15,pupper,1,Labrador_retriever,0.8848389999999999
776218204058357768,18497,33345,104,13,2016,9,15,floofer,1,Samoyed,0.940326
776201521193218049,2919,10681,93,10,2016,9,14,,1,Rottweiler,0.502228
776088319444877312,179,2045,113,10,2016,9,14,,3,pug,7.657020000000001e-05
775842724423557120,3116,13022,107,12,2016,9,13,,2,chow,0.520022
775733305207554048,4627,15413,115,11,2016,9,13,doggo,1,,
775729183532220416,5302,14361,102,13,2016,9,13,,1,,
775364825476165632,3472,8295,83,11,2016,9,12,doggo,3,beagle,0.571229
774757898236878852,2035,9462,89,12,2016,9,10,,1,toy_poodle,0.7199409999999999
774639387460112384,2013,7508,76,10,2016,9,10,,1,Walker_hound,0.6275930000000001
774314403806253056,6478,24167,103,14,2016,9,9,,3,Eskimo_dog,0.5960449999999999
773985732834758656,4492,11925,116,11,2016,9,8,pupper,4,pug,0.10957
773922284943896577,1999,7110,113,12,2016,9,8,,1,Pomeranian,0.554331
773704687002451968,1891,7317,106,12,2016,9,8,,2,silky_terrier,0.324251
773670353721753600,1501,5935,113,10,2016,9,7,,1,Old_English_sheepdog,0.969311
773308824254029826,8640,25846,114,12,2016,9,6,,1,Labrador_retriever,0.151406
773247561583001600,3699,10414,115,10,2016,9,6,,1,miniature_pinscher,0.08336879999999999
773191612633579521,4736,11117,99,12,2016,9,6,,1,Blenheim_spaniel,0.427766
772877495989305348,4501,9555,71,11,2016,9,5,,1,Norwegian_elkhound,0.138523
772826264096874500,2669,8842,120,11,2016,9,5,,1,basset,0.915351
772581559778025472,1968,7192,116,10,2016,9,4,,3,Newfoundland,0.574345
772193107915964416,1612,6665,104,12,2016,9,3,pupper,1,Pembroke,0.367945
772152991789019136,1300,4181,116,10,2016,9,3,,2,golden_retriever,0.275318
772117678702071809,848,4165,116,12,2016,9,3,,1,Labrador_retriever,0.217821
772114945936949249,546,3005,108,10,2016,9,3,,1,Chihuahua,0.803293
772102971039580160,1065,4448,107,11,2016,9,3,,1,Pembroke,0.54178
771500966810099713,3018,9167,72,12,2016,9,2,,1,Labrador_retriever,0.833952
771380798096281600,5912,11746,116,11,2016,9,1,,1,collie,0.503728
771136648247640064,3357,10223,106,11,2016,9,1,,1,golden_retriever,0.297402
771102124360998913,1663,6898,115,12,2016,8,31,,1,Labrador_retriever,0.568789
771014301343748096,1782,7032,116,7,2016,8,31,,1,,
770787852854652928,1415,5498,99,10,2016,8,31,,1,Bernese_mountain_dog,0.787812
770772759874076672,1626,5749,107,11,2016,8,30,,1,chow,0.979515
770655142660169732,2013,8130,115,11,2016,8,30,,1,,
770414278348247044,2390,6987,115,11,2016,8,30,,1,golden_retriever,0.0535696
770293558247038976,1718,6923,93,10,2016,8,29,,1,Italian_greyhound,0.931668
770069151037685760,2651,8385,115,10,2016,8,29,,1,Boston_bull,0.414965
769695466921623552,1926,7101,98,13,2016,8,28,,1,pug,0.407117
769212283578875904,1969,5980,111,12,2016,8,26,,1,golden_retriever,0.16653800000000002
768970937022709760,7574,16017,64,12,2016,8,26,,1,Pomeranian,0.182358
768855141948723200,1034,4660,99,11,2016,8,25,,1,chow,0.7202189999999999
768609597686943744,1382,4580,112,10,2016,8,25,,1,basenji,0.183283
768596291618299904,1473,5592,116,12,2016,8,24,,1,Great_Pyrenees,0.729745
768473857036525572,3958,15110,116,11,2016,8,24,,1,Labrador_retriever,0.73917
768193404517830656,4080,12157,115,8,2016,8,23,doggo,1,,
767884188863397888,1634,5309,63,10,2016,8,23,,3,,
767754930266464257,6221,17814,108,11,2016,8,22,,1,vizsla,0.307794
767500508068192258,2688,8295,87,12,2016,8,21,,1,chow,0.483228
767191397493538821,4406,13643,111,13,2016,8,21,doggo,1,,
767122157629476866,3261,11227,84,13,2016,8,20,,2,toy_poodle,0.873841
766793450729734144,1565,5650,113,10,2016,8,20,,1,beagle,0.451697
766693177336135680,918,4484,104,11,2016,8,19,,1,Doberman,0.948355
766423258543644672,1825,6671,109,9,2016,8,18,,2,keeshond,0.995823
766313316352462849,2166,7493,107,12,2016,8,18,,1,toy_poodle,0.966896
766069199026450432,1003,4765,66,12,2016,8,18,,1,redbone,0.484855
766008592277377025,571,4149,113,11,2016,8,17,,1,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,2475,8021,115,12,2016,8,17,,1,golden_retriever,0.969518
765669560888528897,1407,5760,87,12,2016,8,16,,1,beagle,0.993333
765395769549590528,3127,20539,110,13,2016,8,16,,1,Pembroke,0.509491
765371061932261376,2475,7842,112,11,2016,8,16,pupper,2,golden_retriever,0.829456
764857477905154048,2029,7099,116,12,2016,8,14,,1,Bernese_mountain_dog,0.7920590000000001
764259802650378240,1745,6718,108,10,2016,8,13,,1,German_shepherd,0.973677
763183847194451968,1702,6004,102,8,2016,8,10,,1,miniature_poodle,0.354674
763103485927849985,2602,8163,111,10,2016,8,9,,2,chow,0.0390848
762699858130116608,4190,13518,105,11,2016,8,8,,1,kelpie,0.519047
762471784394268675,7612,12571,115,12,2016,8,8,,1,Samoyed,0.540276
762464539388485633,4839,11503,113,12,2016,8,8,,4,chow,0.999953
762316489655476224,1298,5350,61,11,2016,8,7,,1,,
762035686371364864,17919,35400,47,14,2016,8,6,,1,,
761976711479193600,2310,5992,105,12,2016,8,6,,3,Labrador_retriever,0.475552
761745352076779520,979,4707,116,11,2016,8,6,,1,,
761672994376806400,33421,55016,112,10,2016,8,5,,1,,
761599872357261312,1336,4578,114,11,2016,8,5,,1,Gordon_setter,0.240427
761334018830917632,1669,5792,80,10,2016,8,4,,1,Norwegian_elkhound,0.8229360000000001
761292947749015552,1265,4957,106,11,2016,8,4,,1,standard_poodle,0.6608930000000001
761227390836215808,1775,5908,111,10,2016,8,4,,1,French_bulldog,0.280802
760893934457552897,1104,4228,107,11,2016,8,3,doggo,1,Blenheim_spaniel,0.113992
760656994973933572,2210,7343,73,11,2016,8,3,,1,golden_retriever,0.760546
760641137271070720,1481,5485,83,12,2016,8,3,,1,,
760539183865880579,4168,8399,64,12,2016,8,2,,1,Samoyed,0.988013
760290219849637889,13140,29618,75,13,2016,8,2,,1,Old_English_sheepdog,0.3022
760252756032651264,995,4338,116,4,2016,8,1,,1,,
760190180481531904,2079,6334,113,10,2016,8,1,,1,,
759923798737051648,6521,16284,116,10,2016,8,1,,1,Labrador_retriever,0.324579
759846353224826880,2265,7433,102,11,2016,7,31,,1,Sussex_spaniel,0.355395
759793422261743616,2173,6620,120,12,2016,7,31,"doggo,pupper",2,golden_retriever,0.985876
759557299618865152,1341,5202,113,10,2016,7,31,,2,golden_retriever,0.763333
759447681597108224,2827,9418,113,11,2016,7,30,,1,kuvasz,0.223148
759197388317847553,2221,6725,77,12,2016,7,30,,1,kuvasz,0.5113409999999999
759099523532779520,4813,16101,116,7,2016,7,29,,1,Shetland_sheepdog,0.12903399999999998
759047813560868866,2302,7227,84,11,2016,7,29,,1,Labrador_retriever,0.778546
758854675097526272,1027,3904,110,11,2016,7,29,,4,Old_English_sheepdog,0.0237914
758828659922702336,4376,12376,100,13,2016,7,29,doggo,1,Chesapeake_Bay_retriever,0.480048
758740312047005698,1824,6339,115,12,2016,7,28,,1,Chesapeake_Bay_retriever,0.848514
758474966123810816,1132,4227,108,11,2016,7,28,,1,Pembroke,0.546145
758405701903519748,2204,5756,68,10,2016,7,27,,4,Chesapeake_Bay_retriever,0.702954
758355060040593408,1245,3797,113,11,2016,7,27,,1,Pembroke,0.987643
758041019896193024,433,3001,116,9,2016,7,26,,1,Cardigan,0.0512653
757741869644341248,3710,7613,78,10,2016,7,26,,1,Old_English_sheepdog,0.128899
757725642876129280,1391,5022,115,11,2016,7,25,,2,Labrador_retriever,0.128128
757611664640446465,1272,5026,89,12,2016,7,25,,1,bluetick,0.829259
757596066325864448,1219,4808,116,4,2016,7,25,,1,,
757400162377592832,7759,16743,101,13,2016,7,25,,1,golden_retriever,0.0878003
757393109802180609,2009,6462,92,10,2016,7,25,doggo,2,Labrador_retriever,0.787125
757354760399941633,1637,4995,114,8,2016,7,24,,1,Italian_greyhound,0.914667
756998049151549440,2271,6923,102,11,2016,7,23,,4,golden_retriever,0.678555
756939218950160384,2295,7342,112,12,2016,7,23,pupper,1,golden_retriever,0.790371
756651752796094464,1511,5612,85,11,2016,7,23,,1,Pembroke,0.294808
756526248105566208,4169,11506,54,13,2016,7,22,doggo,1,,
756303284449767430,1231,4359,46,11,2016,7,22,,1,golden_retriever,0.981652
756288534030475264,15071,28519,115,12,2016,7,22,,3,French_bulldog,0.032492200000000006
756275833623502848,1738,7114,113,10,2016,7,21,puppo,1,Airedale,0.602957
755955933503782912,3285,8092,79,12,2016,7,21,pupper,1,Pekinese,0.596882
755206590534418437,6148,18212,116,14,2016,7,19,doggo,1,,
755110668769038337,12621,23446,80,13,2016,7,18,,1,Labrador_retriever,0.708974
754856583969079297,2870,7616,115,11,2016,7,18,,2,golden_retriever,0.8723850000000001
754747087846248448,591,2854,98,12,2016,7,17,,1,,
754482103782404096,2220,5852,56,10,2016,7,17,,1,,
754449512966619136,846,4147,71,11,2016,7,16,,1,beagle,0.858513
754120377874386944,2670,8655,109,10,2016,7,16,,1,chow,0.168909
754011816964026368,4079,9726,81,12,2016,7,15,,1,French_bulldog,0.600985
753655901052166144,2492,6458,108,10,2016,7,14,,1,miniature_pinscher,0.456092
753420520834629632,4071,8731,115,11,2016,7,14,,1,,
753398408988139520,2186,6384,55,12,2016,7,14,,1,whippet,0.163794
753375668877008896,2655,8411,112,8,2016,7,13,,1,bluetick,0.36007100000000003
753294487569522689,1191,3758,75,11,2016,7,13,,1,chow,0.194773
753026973505581056,1109,4283,116,10,2016,7,13,,3,Pembroke,0.868511
752917284578922496,1790,7592,116,11,2016,7,12,,1,German_shepherd,0.609283
752682090207055872,1846,6642,59,10,2016,7,12,doggo,2,German_shepherd,0.299966
752660715232722944,1794,4878,62,10,2016,7,12,doggo,2,English_setter,0.0505118
752519690950500352,3917,8157,87,11,2016,7,11,puppo,3,Labrador_retriever,1.00288e-05
752334515931054080,1263,4238,78,8,2016,7,11,doggo,1,Bedlington_terrier,0.399163
752173152931807232,2106,6569,108,12,2016,7,10,,1,Labrador_retriever,0.527659
751937170840121344,1530,5770,82,11,2016,7,10,,1,Lakeland_terrier,0.4241680000000001
751830394383790080,2227,6428,76,12,2016,7,9,,1,chow,0.703569
751598357617971201,3440,8699,53,13,2016,7,9,,1,toy_poodle,0.757756
751583847268179968,1265,4849,112,5,2016,7,9,"doggo,pupper",1,dalmatian,0.8683040000000001
751538714308972544,1445,5547,93,10,2016,7,8,,2,Labrador_retriever,0.516257
751456908746354688,1127,3516,98,12,2016,7,8,pupper,1,golden_retriever,0.714409
751251247299190784,6695,13791,110,10,2016,7,8,,1,Walker_hound,0.178852
751205363882532864,2086,6948,105,12,2016,7,8,,2,Labrador_retriever,0.947164
751132876104687617,1480,5610,72,10,2016,7,7,puppo,1,Labrador_retriever,0.92939
750868782890057730,1595,5306,116,11,2016,7,7,pupper,4,toy_poodle,0.912648
750719632563142656,5747,14621,114,12,2016,7,6,,1,Pembroke,0.972587
750506206503038976,1316,4934,80,8,2016,7,6,pupper,1,,
750383411068534784,1309,5005,111,9,2016,7,5,pupper,1,Border_collie,0.672791
750147208377409536,1095,3409,62,13,2016,7,5,,1,pug,0.977765
750132105863102464,1440,3990,92,11,2016,7,5,,1,toy_poodle,0.4780180000000001
750117059602808832,1466,4740,83,10,2016,7,5,,2,Shih-Tzu,0.814405
750101899009982464,959,3344,116,11,2016,7,4,,2,golden_retriever,0.316704
750086836815486976,613,2383,105,12,2016,7,4,,1,pug,0.978277
750071704093859840,3802,8653,60,10,2016,7,4,pupper,2,redbone,0.382113
750056684286914561,1011,3444,102,11,2016,7,4,,1,Saluki,0.484428
750041628174217216,703,3502,111,13,2016,7,4,,1,Labrador_retriever,0.252031
750026558547456000,888,2986,119,10,2016,7,4,,1,standard_poodle,0.258732
750011400160841729,1035,3568,113,11,2016,7,4,doggo,1,Boston_bull,0.0871498
749996283729883136,919,3331,77,12,2016,7,4,,1,Old_English_sheepdog,0.515319
749774190421639168,1493,5114,74,12,2016,7,4,,1,Pekinese,0.8790120000000001
749417653287129088,1904,6721,66,11,2016,7,3,pupper,2,papillon,0.772894
749403093750648834,622,2892,113,10,2016,7,3,,1,Chesapeake_Bay_retriever,0.694541
749395845976588288,3951,9488,110,10,2016,7,3,,1,Pomeranian,0.973715
749317047558017024,2509,6076,115,12,2016,7,2,floofer,1,wire-haired_fox_terrier,0.155144
749064354620928000,1714,5277,113,11,2016,7,2,,2,pug,0.985222
749036806121881602,896,3425,113,8,2016,7,2,,1,West_Highland_white_terrier,0.0195223
748977405889503236,3759,11235,112,10,2016,7,1,,1,German_short-haired_pointer,0.742216
748932637671223296,2564,6461,77,13,2016,7,1,doggo,1,borzoi,0.742912
748705597323898880,1067,3047,110,13,2016,7,1,,1,,
748699167502000129,1814,5213,100,11,2016,7,1,,1,Pembroke,0.849029
748692773788876800,1504,4659,115,10,2016,7,1,doggo,1,,
748575535303884801,2272,6696,116,6,2016,6,30,,1,soft-coated_wheaten_terrier,0.0864988
748568946752774144,776,2411,85,12,2016,6,30,,1,Tibetan_terrier,0.32816100000000004
748346686624440324,1413,5735,92,10,2016,6,30,,1,borzoi,0.5964550000000001
748324050481647620,867,4078,77,11,2016,6,30,,1,Shetland_sheepdog,0.880499
748307329658011649,810,4027,114,7,2016,6,30,,2,,
747963614829678593,2444,6397,70,10,2016,6,29,pupper,1,kelpie,0.307672
747933425676525569,2894,7310,115,11,2016,6,28,,1,Samoyed,0.998201
747885874273214464,1116,3243,116,8,2016,6,28,,1,kuvasz,0.40845
747844099428986880,851,3084,112,11,2016,6,28,,1,Pembroke,0.360428
747816857231626240,1316,5346,114,4,2016,6,28,,1,Pembroke,0.7689229999999999
747600769478692864,619,2545,104,10,2016,6,28,,1,Chesapeake_Bay_retriever,0.804363
747594051852075008,1205,4065,116,11,2016,6,28,,1,basenji,0.389136
747512671126323200,1803,6110,115,10,2016,6,27,,1,Cardigan,0.111493
747461612269887489,1169,4249,113,10,2016,6,27,,1,,
747219827526344708,1791,5792,75,11,2016,6,27,,2,Shetland_sheepdog,0.548018
